node_id,type,name,source,label
31970,effect/phenotype,Abnormal blood urea nitrogen concentration,HPO,EffectPhenotype
10872,effect/phenotype,T-wave inversion,HPO,EffectPhenotype
31886,effect/phenotype,Abnormal LDL cholesterol concentration,HPO,EffectPhenotype
12337,effect/phenotype,Abnormal homeostasis,HPO,EffectPhenotype
40126,effect/phenotype,Abnormal vitamin B12 level,HPO,EffectPhenotype
4356,effect/phenotype,Abnormality of lysosomal metabolism,HPO,EffectPhenotype
33358,effect/phenotype,Abnormal urine osmolality,HPO,EffectPhenotype
1992,effect/phenotype,Organic aciduria,HPO,EffectPhenotype
12347,effect/phenotype,Abnormal protein N-linked glycosylation,HPO,EffectPhenotype
40156,effect/phenotype,Elevated urinary carboxylic acid,HPO,EffectPhenotype
12285,effect/phenotype,Abnormal hypothalamus physiology,HPO,EffectPhenotype
500012,effect/phenotype,Abnormality of gonadotropin-releasing hormone level,HPO,EffectPhenotype
100530,effect/phenotype,Abnormal calcium-phosphate regulating hormone level,HPO,EffectPhenotype
33097,effect/phenotype,Increased urine proteinogenic amino acid derivative level,HPO,EffectPhenotype
3170,effect/phenotype,Abnormal acetabulum morphology,HPO,EffectPhenotype
4303,effect/phenotype,Abnormal muscle fiber morphology,HPO,EffectPhenotype
11993,effect/phenotype,Impaired neutrophil bactericidal activity,HPO,EffectPhenotype
3204,effect/phenotype,Intracellular accumulation of autofluorescent lipopigment storage material,HPO,EffectPhenotype
4934,effect/phenotype,Vascular calcification,HPO,EffectPhenotype
10702,effect/phenotype,Increased circulating antibody level,HPO,EffectPhenotype
410241,effect/phenotype,Abnormal circulating IgE level,HPO,EffectPhenotype
11018,effect/phenotype,Abnormality of the cell cycle,HPO,EffectPhenotype
10903,effect/phenotype,Abnormal circulating glutamine concentration,HPO,EffectPhenotype
31980,effect/phenotype,Abnormal urine carboxylic acid level,HPO,EffectPhenotype
3215,effect/phenotype,Dicarboxylic aciduria,HPO,EffectPhenotype
40012,effect/phenotype,Chromosome breakage,HPO,EffectPhenotype
31899,effect/phenotype,Abnormal coagulation factor V activity,HPO,EffectPhenotype
10917,effect/phenotype,Abnormal circulating tyrosine concentration,HPO,EffectPhenotype
31888,effect/phenotype,Abnormal HDL cholesterol concentration,HPO,EffectPhenotype
10967,effect/phenotype,Abnormal circulating carnitine concentration,HPO,EffectPhenotype
40081,effect/phenotype,Abnormal circulating creatine kinase concentration,HPO,EffectPhenotype
410242,effect/phenotype,Abnormal circulating IgG level,HPO,EffectPhenotype
32459,effect/phenotype,Abnormal phosphoribosylpyrophosphate synthetase level,HPO,EffectPhenotype
11026,effect/phenotype,Aplasia/Hypoplasia of the vagina,HPO,EffectPhenotype
789,effect/phenotype,Infertility,HPO,EffectPhenotype
12041,effect/phenotype,Decreased fertility in males,HPO,EffectPhenotype
12100,effect/phenotype,Abnormal circulating creatinine concentration,HPO,EffectPhenotype
33093,effect/phenotype,Increased glutamine family amino acid level in urine,HPO,EffectPhenotype
2415,effect/phenotype,Leukodystrophy,HPO,EffectPhenotype
2644,effect/phenotype,Abnormality of pelvic girdle bone morphology,HPO,EffectPhenotype
40133,effect/phenotype,Abnormal circulating ferritin concentration,HPO,EffectPhenotype
33108,effect/phenotype,Abnormal circulating proteinogenic amino acid derivative concentration,HPO,EffectPhenotype
12103,effect/phenotype,Abnormality of the mitochondrion,HPO,EffectPhenotype
4361,effect/phenotype,Abnormality of circulating leptin level,HPO,EffectPhenotype
33096,effect/phenotype,Increased aspartate family amino acid level in urine,HPO,EffectPhenotype
3300,effect/phenotype,Ovoid vertebral bodies,HPO,EffectPhenotype
3310,effect/phenotype,Abnormality of the odontoid process,HPO,EffectPhenotype
4586,effect/phenotype,Biconcave vertebral bodies,HPO,EffectPhenotype
926,effect/phenotype,Platyspondyly,HPO,EffectPhenotype
12099,effect/phenotype,Abnormality of circulating catecholamine level,HPO,EffectPhenotype
12200,effect/phenotype,Abnormality of prothrombin,HPO,EffectPhenotype
8066,effect/phenotype,Abnormal blistering of the skin,HPO,EffectPhenotype
3535,effect/phenotype,3-Methylglutaconic aciduria,HPO,EffectPhenotype
11976,effect/phenotype,Elevated urinary catecholamines,HPO,EffectPhenotype
10916,effect/phenotype,Abnormal circulating alanine concentration,HPO,EffectPhenotype
2916,effect/phenotype,Abnormality of chromosome segregation,HPO,EffectPhenotype
10900,effect/phenotype,Abnormal circulating threonine concentration,HPO,EffectPhenotype
12612,effect/phenotype,Abnormal urinary sulfate concentration,HPO,EffectPhenotype
33090,effect/phenotype,Increased aromatic amino acid level in urine,HPO,EffectPhenotype
31889,effect/phenotype,Abnormal VLDL cholesterol concentration,HPO,EffectPhenotype
11620,effect/phenotype,Abnormality of abdominal situs,HPO,EffectPhenotype
30289,effect/phenotype,Flattened femoral epiphysis,HPO,EffectPhenotype
10574,effect/phenotype,Abnormality of the epiphysis of the femoral head,HPO,EffectPhenotype
764,effect/phenotype,Peripheral axonal degeneration,HPO,EffectPhenotype
3130,effect/phenotype,Abnormal peripheral myelination,HPO,EffectPhenotype
3380,effect/phenotype,Decreased number of peripheral myelinated nerve fibers,HPO,EffectPhenotype
3477,effect/phenotype,Peripheral axonal neuropathy,HPO,EffectPhenotype
3701,effect/phenotype,Proximal muscle weakness,HPO,EffectPhenotype
9130,effect/phenotype,Hand muscle atrophy,HPO,EffectPhenotype
100561,effect/phenotype,Spinal cord lesion,HPO,EffectPhenotype
3398,effect/phenotype,Abnormal synaptic transmission at the neuromuscular junction,HPO,EffectPhenotype
30191,effect/phenotype,Abnormal peripheral nervous system synaptic transmission,HPO,EffectPhenotype
100285,effect/phenotype,EMG: impaired neuromuscular transmission,HPO,EffectPhenotype
30291,effect/phenotype,Lower-limb metaphyseal irregularity,HPO,EffectPhenotype
6431,effect/phenotype,Proximal femoral metaphyseal abnormality,HPO,EffectPhenotype
3413,effect/phenotype,Atlantoaxial abnormality,HPO,EffectPhenotype
2751,effect/phenotype,Kyphoscoliosis,HPO,EffectPhenotype
7181,effect/phenotype,Interosseus muscle atrophy,HPO,EffectPhenotype
30237,effect/phenotype,Hand muscle weakness,HPO,EffectPhenotype
40131,effect/phenotype,Abnormal motor nerve conduction velocity,HPO,EffectPhenotype
3449,effect/phenotype,Cold-induced muscle cramps,HPO,EffectPhenotype
200101,effect/phenotype,Decreased/absent ankle reflexes,HPO,EffectPhenotype
5107,effect/phenotype,Abnormal sacrum morphology,HPO,EffectPhenotype
3445,effect/phenotype,EMG: neuropathic changes,HPO,EffectPhenotype
3457,effect/phenotype,EMG abnormality,HPO,EffectPhenotype
40132,effect/phenotype,Abnormal sensory nerve conduction velocity,HPO,EffectPhenotype
3394,effect/phenotype,Muscle spasm,HPO,EffectPhenotype
40130,effect/phenotype,Abnormal serum iron concentration,HPO,EffectPhenotype
10964,effect/phenotype,Abnormal circulating long-chain fatty-acid concentration,HPO,EffectPhenotype
3198,effect/phenotype,Myopathy,HPO,EffectPhenotype
3496,effect/phenotype,Increased circulating IgM level,HPO,EffectPhenotype
12067,effect/phenotype,Glycopeptiduria,HPO,EffectPhenotype
7256,effect/phenotype,Abnormal pyramidal sign,HPO,EffectPhenotype
31828,effect/phenotype,Abnormal superficial reflex,HPO,EffectPhenotype
12029,effect/phenotype,Abnormal urine hormone level,HPO,EffectPhenotype
4345,effect/phenotype,Ganglioside accumulation,HPO,EffectPhenotype
3508,effect/phenotype,Proportionate short stature,HPO,EffectPhenotype
3498,effect/phenotype,Disproportionate short stature,HPO,EffectPhenotype
20074,effect/phenotype,Crystalluria,HPO,EffectPhenotype
30402,effect/phenotype,Abnormal platelet aggregation,HPO,EffectPhenotype
4366,effect/phenotype,Abnormality of glycolysis,HPO,EffectPhenotype
3325,effect/phenotype,Limb-girdle muscle weakness,HPO,EffectPhenotype
3800,effect/phenotype,Muscle abnormality related to mitochondrial dysfunction,HPO,EffectPhenotype
100295,effect/phenotype,Muscle fiber atrophy,HPO,EffectPhenotype
12084,effect/phenotype,Abnormality of skeletal muscle fiber size,HPO,EffectPhenotype
33331,effect/phenotype,Acute phase response,HPO,EffectPhenotype
25021,effect/phenotype,Abnormal erythrocyte sedimentation rate,HPO,EffectPhenotype
11023,effect/phenotype,Abnormal circulating prostaglandin circulation,HPO,EffectPhenotype
11965,effect/phenotype,Abnormal circulating citrulline concentration,HPO,EffectPhenotype
2640,effect/phenotype,Hypertension associated with pheochromocytoma,HPO,EffectPhenotype
11008,effect/phenotype,Temporal pattern,HPO,EffectPhenotype
410280,effect/phenotype,Pediatric onset,HPO,EffectPhenotype
3651,effect/phenotype,Foam cells,HPO,EffectPhenotype
3653,effect/phenotype,Cellular metachromasia,HPO,EffectPhenotype
200024,effect/phenotype,Premature chromatid separation,HPO,EffectPhenotype
100854,effect/phenotype,Aplasia of the musculature,HPO,EffectPhenotype
3160,effect/phenotype,Abnormal isoelectric focusing of serum transferrin,HPO,EffectPhenotype
11279,effect/phenotype,Abnormality of urine bicarbonate concentration,HPO,EffectPhenotype
11020,effect/phenotype,Abnormality of mucopolysaccharide metabolism,HPO,EffectPhenotype
8988,effect/phenotype,Pelvic girdle muscle atrophy,HPO,EffectPhenotype
31797,effect/phenotype,Clinical course,HPO,EffectPhenotype
3679,effect/phenotype,Pace of progression,HPO,EffectPhenotype
9141,effect/phenotype,Depletion of mitochondrial DNA in muscle tissue,HPO,EffectPhenotype
3202,effect/phenotype,Skeletal muscle atrophy,HPO,EffectPhenotype
10246,effect/phenotype,Absent epiphyses of the distal phalanges of the hand,HPO,EffectPhenotype
9382,effect/phenotype,Absent epiphyses of the 5th finger,HPO,EffectPhenotype
9198,effect/phenotype,Abnormality of the epiphysis of the distal phalanx of the 5th finger,HPO,EffectPhenotype
1430,effect/phenotype,Abnormality of the calf musculature,HPO,EffectPhenotype
10548,effect/phenotype,Percussion myotonia,HPO,EffectPhenotype
3797,effect/phenotype,Limb-girdle muscle atrophy,HPO,EffectPhenotype
2486,effect/phenotype,Myotonia,HPO,EffectPhenotype
8994,effect/phenotype,Proximal muscle weakness in lower limbs,HPO,EffectPhenotype
8968,effect/phenotype,Muscle hypertrophy of the lower extremities,HPO,EffectPhenotype
10547,effect/phenotype,Muscle flaccidity,HPO,EffectPhenotype
40063,effect/phenotype,Decreased adipose tissue,HPO,EffectPhenotype
100766,effect/phenotype,Abnormal lymphatic vessel morphology,HPO,EffectPhenotype
6479,effect/phenotype,Abnormality of the dental pulp,HPO,EffectPhenotype
12622,effect/phenotype,Chronic kidney disease,HPO,EffectPhenotype
3000003,effect/phenotype,Abnormal mandibular ramus morphology,HPO,EffectPhenotype
10753,effect/phenotype,Midline defect of mandible,HPO,EffectPhenotype
11862,effect/phenotype,Abnormal bone collagen fibril morphology,HPO,EffectPhenotype
25454,effect/phenotype,Abnormal CSF metabolite level,HPO,EffectPhenotype
3789,effect/phenotype,Minicore myopathy,HPO,EffectPhenotype
10183,effect/phenotype,Abnormality of the middle phalanges of the toes,HPO,EffectPhenotype
100303,effect/phenotype,Muscle fiber cytoplasmatic inclusion bodies,HPO,EffectPhenotype
2750,effect/phenotype,Delayed skeletal maturation,HPO,EffectPhenotype
33684,effect/phenotype,Abnormal muscle fiber-type distribution,HPO,EffectPhenotype
12823,effect/phenotype,Clinical modifier,HPO,EffectPhenotype
3812,effect/phenotype,Phenotypic variability,HPO,EffectPhenotype
3829,effect/phenotype,Incomplete penetrance,HPO,EffectPhenotype
11986,effect/phenotype,Ectopic ossification,HPO,EffectPhenotype
2663,effect/phenotype,Delayed epiphyseal ossification,HPO,EffectPhenotype
3839,effect/phenotype,Abnormality of upper limb epiphysis morphology,HPO,EffectPhenotype
100168,effect/phenotype,Fragmented epiphyses,HPO,EffectPhenotype
10585,effect/phenotype,Small epiphyses,HPO,EffectPhenotype
9809,effect/phenotype,Abnormality of upper limb metaphysis,HPO,EffectPhenotype
3021,effect/phenotype,Metaphyseal cupping,HPO,EffectPhenotype
3015,effect/phenotype,Flared metaphysis,HPO,EffectPhenotype
3025,effect/phenotype,Metaphyseal irregularity,HPO,EffectPhenotype
3854,effect/phenotype,Sclerosis of metaphyses of the upper limbs,HPO,EffectPhenotype
9808,effect/phenotype,Anomaly of the upper limb diaphyses,HPO,EffectPhenotype
31095,effect/phenotype,Abnormal humerus morphology,HPO,EffectPhenotype
6488,effect/phenotype,Bowing of the arm,HPO,EffectPhenotype
10629,effect/phenotype,Abnormal morphology of the cortex of the humerus,HPO,EffectPhenotype
935,effect/phenotype,Thickened cortex of long bones,HPO,EffectPhenotype
2753,effect/phenotype,Thin bony cortex,HPO,EffectPhenotype
3063,effect/phenotype,Abnormality of the humerus,HPO,EffectPhenotype
30314,effect/phenotype,Periostosis,HPO,EffectPhenotype
3881,effect/phenotype,Humeral sclerosis,HPO,EffectPhenotype
3100,effect/phenotype,Slender long bone,HPO,EffectPhenotype
5622,effect/phenotype,Broad long bones,HPO,EffectPhenotype
3887,effect/phenotype,Abnormality of the humeral heads,HPO,EffectPhenotype
3926,effect/phenotype,Abnormality of the humeral diaphysis,HPO,EffectPhenotype
3889,effect/phenotype,Abnormality of the deltoid tuberosities,HPO,EffectPhenotype
3891,effect/phenotype,Abnormality of the humeral epiphysis,HPO,EffectPhenotype
12791,effect/phenotype,Abnormal humeral ossification,HPO,EffectPhenotype
3840,effect/phenotype,Delayed upper limb epiphyseal ossification,HPO,EffectPhenotype
3071,effect/phenotype,Flattened epiphysis,HPO,EffectPhenotype
3842,effect/phenotype,Irregular epiphyses of the upper limbs,HPO,EffectPhenotype
3843,effect/phenotype,Round epiphyses of the upper limbs,HPO,EffectPhenotype
3844,effect/phenotype,Small epiphyses of the upper limbs,HPO,EffectPhenotype
10655,effect/phenotype,Epiphyseal stippling,HPO,EffectPhenotype
3904,effect/phenotype,Wide epiphyses of the upper limbs,HPO,EffectPhenotype
3846,effect/phenotype,Wide epiphyseal plates of the upper limbs,HPO,EffectPhenotype
3905,effect/phenotype,Abnormality of the humeral epiphyseal plate,HPO,EffectPhenotype
3907,effect/phenotype,Abnormality of the humeral metaphyses,HPO,EffectPhenotype
3051,effect/phenotype,Enlarged metaphyses,HPO,EffectPhenotype
3850,effect/phenotype,Upper-limb metaphyseal irregularity,HPO,EffectPhenotype
3851,effect/phenotype,Lytic defects in metaphyses of the upper limbs,HPO,EffectPhenotype
3918,effect/phenotype,Sclerotic humeral metaphysis,HPO,EffectPhenotype
3920,effect/phenotype,Sloping humeral metaphysis,HPO,EffectPhenotype
3867,effect/phenotype,Humeral cortical irregularity,HPO,EffectPhenotype
3860,effect/phenotype,Diaphyseal sclerosis of the upper limbs,HPO,EffectPhenotype
100238,effect/phenotype,Synostosis involving bones of the upper limbs,HPO,EffectPhenotype
100745,effect/phenotype,Abnormality of the humeroulnar joint,HPO,EffectPhenotype
3943,effect/phenotype,Abnormality of the joint spaces of the elbow,HPO,EffectPhenotype
3946,effect/phenotype,Abnormality of the epiphyses of the elbow,HPO,EffectPhenotype
3913,effect/phenotype,Humeral metaphyseal irregularity,HPO,EffectPhenotype
6503,effect/phenotype,Aplasia/hypoplasia involving forearm bones,HPO,EffectPhenotype
40073,effect/phenotype,Abnormal forearm bone morphology,HPO,EffectPhenotype
3037,effect/phenotype,Enlarged joints,HPO,EffectPhenotype
3059,effect/phenotype,Abnormality of the radioulnar joints,HPO,EffectPhenotype
9822,effect/phenotype,Aplasia involving forearm bones,HPO,EffectPhenotype
3959,effect/phenotype,Deformed forearm bones,HPO,EffectPhenotype
3961,effect/phenotype,Fractured forearm bones,HPO,EffectPhenotype
3963,effect/phenotype,Lytic defects of the forearm bones,HPO,EffectPhenotype
3971,effect/phenotype,Broad forearm bones,HPO,EffectPhenotype
3960,effect/phenotype,Exostoses of the forearm bones,HPO,EffectPhenotype
3967,effect/phenotype,Sclerotic forearm bones,HPO,EffectPhenotype
3969,effect/phenotype,Slender forearm bones,HPO,EffectPhenotype
3999,effect/phenotype,Abnormality of radial epiphyses,HPO,EffectPhenotype
10579,effect/phenotype,Cone-shaped epiphysis,HPO,EffectPhenotype
4002,effect/phenotype,Flattened radial epiphyses,HPO,EffectPhenotype
4008,effect/phenotype,Sloping radial epiphyses,HPO,EffectPhenotype
3986,effect/phenotype,Exostoses of the radius,HPO,EffectPhenotype
3981,effect/phenotype,Broad radius,HPO,EffectPhenotype
4027,effect/phenotype,Abnormality of radial diaphysis,HPO,EffectPhenotype
4032,effect/phenotype,Abnormality of the olecranon,HPO,EffectPhenotype
4037,effect/phenotype,Abnormality of the ulnar epiphyses,HPO,EffectPhenotype
4039,effect/phenotype,Abnormality of ulnar metaphysis,HPO,EffectPhenotype
5927,effect/phenotype,Aplasia/hypoplasia involving bones of the hand,HPO,EffectPhenotype
10660,effect/phenotype,Abnormal hand bone ossification,HPO,EffectPhenotype
9486,effect/phenotype,Radial deviation of the hand,HPO,EffectPhenotype
6433,effect/phenotype,Radial dysplasia,HPO,EffectPhenotype
4122,effect/phenotype,Midline defect of the nose,HPO,EffectPhenotype
9316,effect/phenotype,Abnormal 3rd finger phalanx morphology,HPO,EffectPhenotype
9882,effect/phenotype,Short distal phalanx of finger,HPO,EffectPhenotype
9771,effect/phenotype,Osteolytic defects of the phalanges of the hand,HPO,EffectPhenotype
9179,effect/phenotype,Deviation of the 5th finger,HPO,EffectPhenotype
40019,effect/phenotype,Finger clinodactyly,HPO,EffectPhenotype
4213,effect/phenotype,Abnormal 5th finger phalanx morphology,HPO,EffectPhenotype
9770,effect/phenotype,Curved phalanges of the hand,HPO,EffectPhenotype
9161,effect/phenotype,Aplasia/Hypoplasia of the middle phalanx of the 5th finger,HPO,EffectPhenotype
9237,effect/phenotype,Short 5th finger,HPO,EffectPhenotype
10248,effect/phenotype,Cone-shaped epiphyses of the distal phalanges of the hand,HPO,EffectPhenotype
9384,effect/phenotype,Cone-shaped epiphyses of the 5th finger,HPO,EffectPhenotype
